status,url_length,domain_length,path_length,count_dots,count_hyphens,count_subdomains,has_ip,has_at,has_double_slash,is_https,num_params,sensitive_words,special_chars,digit_ratio,vowels_in_domain,has_prefix_suffix,avg_word_len_path,count_ampersands,count_equals,is_shortened,shannon_entropy,relative_entropy,count_slashes
0,52,15,29,2,2,1,0,0,0,1,0,0,10,0.0,4,0,4.8,0,0,0,4.159802527016963,0.2657209368844972,5
1,30,14,9,3,0,2,1,0,0,0,0,0,8,0.3666666666666666,0,0,7.0,0,0,0,3.8980685120588383,1.7397644127583387,4
0,33,24,1,2,0,1,0,0,0,1,0,0,6,0.0,7,0,0.0,0,0,0,3.861983513035609,0.6809691779602643,3
0,118,27,84,3,6,1,0,0,0,0,0,0,15,0.0762711864406779,10,0,7.222222222222222,0,0,0,4.326894432376959,0.4664055270102351,5
0,27,20,0,1,1,0,0,0,0,0,0,0,5,0.0,7,1,0.0,0,0,0,3.838039816898157,0.5655257232164891,2
0,78,16,55,3,0,1,0,0,0,0,0,0,16,0.1666666666666666,8,0,4.428571428571429,0,0,0,4.604213963130087,1.002104823441145,9
1,35,27,1,2,1,1,0,0,0,0,0,0,7,0.0285714285714285,8,0,0.0,0,0,0,4.185867302411998,0.365918525528821,3
1,32,18,7,1,1,0,0,0,0,0,0,0,7,0.0,6,1,5.0,0,0,0,3.902518266288633,0.3308193997535308,4
1,64,39,18,5,3,3,0,0,0,0,0,0,13,0.0625,9,0,3.5,0,0,1,4.320967001462483,0.4977190615388279,4
1,38,29,1,2,1,1,0,0,0,1,0,0,7,0.0789473684210526,6,0,0.0,0,0,0,4.293594289588574,0.6832548263946808,3
0,24,15,1,3,0,2,0,0,0,1,0,0,7,0.0,5,0,0.0,0,0,0,3.709147917027245,0.5344313181324074,3
0,68,15,46,3,0,1,0,0,0,0,0,0,9,0.0,4,0,10.5,0,0,0,4.197090231779982,0.252974781672253,5
1,126,50,20,4,1,3,0,0,0,1,3,2,19,0.1666666666666666,17,0,2.333333333333333,2,3,0,4.66956877015949,0.833197163353292,5
0,41,16,17,2,0,1,0,0,0,1,0,0,8,0.0,7,0,4.666666666666667,0,0,0,4.113172736114332,0.574695448461809,4
0,48,16,24,2,0,1,0,0,0,1,0,0,9,0.0,7,0,5.0,0,0,0,4.280187698990101,0.6981607955311954,4
0,29,21,1,2,0,1,0,0,0,0,0,0,6,0.0,8,0,0.0,0,0,0,3.9262723741395074,0.4785780879266781,3
0,24,15,1,2,0,1,0,0,0,1,0,0,6,0.0,2,0,0.0,0,0,0,3.740601562950723,0.9109836068784236,3
0,50,17,25,3,0,1,0,0,0,1,0,0,10,0.02,3,0,4.0,0,0,0,4.193269689515107,0.9645924365875276,4
1,126,50,19,4,1,3,0,0,0,0,3,2,18,0.119047619047619,17,0,2.0,2,3,0,4.7008103025168735,0.6109165470507125,4
0,39,11,20,2,0,1,0,0,0,1,0,0,9,0.0,3,0,5.333333333333333,0,0,0,4.162980744225907,0.1856080107105402,6
1,102,15,80,1,1,0,0,0,0,0,0,0,12,0.196078431372549,5,0,3.25,0,0,0,4.585580221161115,0.613606056523757,9
0,31,23,1,2,0,1,0,0,0,0,0,0,6,0.064516129032258,6,0,0.0,0,0,0,4.147114052043201,0.615773967689858,3
1,86,22,34,3,1,2,0,0,0,0,1,0,12,0.2790697674418604,6,0,1.4285714285714286,0,1,0,4.892387975652855,0.9577461932529392,4
0,78,16,54,2,4,1,0,0,0,1,0,0,15,0.1025641025641025,4,0,6.0,0,0,0,4.658557949765055,0.3012252644936074,8
0,29,20,1,3,0,2,0,0,0,1,0,0,7,0.0,5,0,0.0,0,0,0,3.857306856898128,0.5060452201561745,3
0,33,12,6,2,0,1,0,0,0,0,1,0,7,0.2121212121212121,2,0,5.0,0,0,0,4.210764573772789,1.2740456405959693,3
1,27,12,8,1,1,0,0,0,0,0,0,0,7,0.0,3,1,6.0,0,0,0,3.86599861327458,0.6299148442212061,4
0,24,15,1,2,0,1,0,0,0,1,0,0,6,0.0,4,0,0.0,0,0,0,3.657268229617389,0.5618995688953385,3
0,39,20,11,2,0,1,0,0,0,1,0,0,7,0.0,5,0,9.0,0,0,0,3.923365924534973,0.3123123353333363,4
0,28,21,0,2,1,1,0,0,0,0,0,0,6,0.0,7,0,0.0,0,0,0,4.208966082694624,0.1713535601066341,2
1,87,24,2,2,0,1,0,0,0,0,1,0,9,0.1264367816091954,7,0,1.0,0,2,1,4.819283944513309,0.5566031807084972,3
0,43,18,18,2,0,1,0,0,0,0,0,0,8,0.0,6,0,5.0,0,0,0,4.04291723248433,0.8304719707639041,4
0,27,19,1,2,0,1,0,0,0,0,0,0,6,0.0,5,0,0.0,0,0,0,3.810081020521731,0.5869463297276594,3
0,101,17,77,2,9,1,0,0,0,0,0,0,19,0.0792079207920792,5,0,5.5,0,0,0,4.51960578309583,0.353385856967907,7
0,60,28,25,3,3,1,0,0,0,0,0,0,10,0.0,9,1,7.333333333333333,0,0,0,4.264468304875447,0.2278089594189064,3
0,38,13,10,3,0,1,0,0,0,0,1,0,9,0.0,3,0,4.0,0,1,0,4.306494947369445,0.3485928290187376,3
1,19,10,1,1,0,0,0,0,0,1,0,0,5,0.0,4,0,0.0,0,0,0,3.74741303953164,0.594947514125251,3
0,137,15,114,3,0,1,0,0,0,1,0,0,43,0.2627737226277372,5,0,1.2903225806451613,0,0,0,3.843573124002869,1.458660429445795,4
1,263,179,47,14,1,12,0,0,0,0,2,2,29,0.1292775665399239,33,0,4.5,1,1,0,5.150416298636701,0.346012887606357,5
1,22,6,8,1,0,0,0,0,0,1,0,0,5,0.1818181818181818,1,0,3.0,0,0,1,3.936260027531526,1.4003769918776363,3
1,89,21,36,3,0,0,0,0,0,0,2,1,15,0.0112359550561797,7,0,4.833333333333333,1,1,0,4.456589015909593,0.1410278935852533,6
0,28,19,1,2,0,1,0,0,0,1,0,0,6,0.0,5,0,0.0,0,0,0,3.9407598325400897,0.3974521565507682,3
0,49,26,16,3,0,1,0,0,0,0,0,0,7,0.0204081632653061,7,0,6.5,0,0,0,4.050848813848051,0.4626612688403109,3
1,45,36,1,4,2,3,0,0,0,1,0,1,10,0.0666666666666666,9,0,0.0,0,0,1,4.266977196801592,0.3841347044954582,3
1,30,22,1,2,0,1,0,0,0,0,0,0,6,0.0,5,0,0.0,0,0,0,3.789898095464288,0.4621752149516674,3
1,54,10,37,2,1,0,0,0,0,0,0,0,9,0.0,4,0,6.4,0,0,0,4.120835077024071,0.1990324708150915,5
0,29,22,0,2,0,1,0,0,0,0,0,0,5,0.0,8,0,0.0,0,0,0,3.909368063943885,0.635511687291564,2
1,86,16,40,3,1,0,0,1,0,0,1,0,14,0.0,6,0,5.666666666666667,0,1,0,4.398698228078326,0.0423585013666361,6
1,26,18,1,2,0,1,0,0,0,0,0,0,6,0.0769230769230769,5,0,0.0,0,0,0,3.950063756436209,0.8039403765366354,3
0,83,20,55,2,0,1,0,0,0,1,0,0,12,0.108433734939759,6,0,6.5,0,0,0,4.558362703617868,1.0449944273467335,4
1,49,28,13,2,1,0,0,0,0,1,0,0,7,0.0,10,1,5.5,0,0,0,4.111674323875523,0.2487444467944596,3
0,33,12,6,2,0,1,0,0,0,0,1,0,7,0.2121212121212121,2,0,5.0,0,0,0,4.27137063437885,1.1382865829066922,3
0,40,18,15,2,0,1,0,0,0,0,0,0,7,0.0,5,0,6.5,0,0,0,4.103055907333275,0.2942584639972134,4
0,56,18,31,2,3,1,0,0,0,0,0,0,11,0.0,3,0,5.0,0,0,0,4.307117985122874,0.225463262170269,5
0,27,18,1,2,0,1,0,0,0,1,0,0,6,0.0,4,0,0.0,0,0,0,3.676390632579627,0.7945568350112212,3
0,70,33,30,3,4,1,0,0,0,0,0,0,11,0.0,8,1,6.5,0,0,1,4.328035839952227,0.2338143042790731,3
1,128,120,1,10,0,9,0,0,0,0,0,1,14,0.0546875,31,0,0.0,0,0,0,4.568664968892781,0.2289347215673494,3
1,25,6,12,1,0,0,0,0,0,0,0,0,5,0.12,2,0,4.0,0,0,0,4.133660689688184,0.9586554371150716,3
0,33,16,9,2,0,1,0,0,0,1,0,0,7,0.0,5,0,7.0,0,0,0,4.051821770808045,0.3742241832050477,4
0,52,16,28,2,1,1,0,0,0,1,0,0,8,0.0,5,0,8.333333333333334,0,0,0,4.1738228338092815,0.1716486104663193,4
0,31,22,1,2,0,1,0,0,0,1,0,0,6,0.0,6,0,0.0,0,0,0,3.735666068102444,0.5723072672547882,3
1,41,32,1,2,0,1,0,0,0,1,0,0,6,0.0975609756097561,8,0,0.0,0,0,1,4.226709858847345,0.5257690088477872,3
0,33,24,1,2,0,1,0,0,0,1,0,0,6,0.0,7,0,0.0,0,0,0,4.104407755459851,0.3456941336456431,3
1,32,23,1,1,1,0,0,0,0,1,0,0,6,0.0,6,1,0.0,0,0,0,4.108458593344349,0.3289655778427847,3
0,66,30,22,3,1,1,0,0,0,0,1,0,11,0.0303030303030303,11,0,4.5,0,0,0,4.354651036439185,0.2526850766698611,5
0,85,14,63,2,7,1,0,0,0,1,0,0,17,0.0941176470588235,2,0,5.375,0,0,0,4.471707885254594,0.4882190629954234,7
0,52,20,24,2,0,1,0,0,0,1,0,0,8,0.0,8,0,7.0,0,0,0,4.1977673049215225,0.4381059747699174,4
0,109,19,82,3,8,1,0,0,0,1,0,0,16,0.055045871559633,5,0,6.5,0,0,0,4.556727160483328,0.3576881430302404,4
0,84,20,57,1,6,0,0,0,0,0,0,0,12,0.0,5,0,7.0,0,0,0,4.145610244817931,0.3516624772671848,4
1,110,16,17,2,1,1,0,0,0,1,1,0,11,0.1272727272727272,6,0,4.666666666666667,0,1,0,4.979302732825483,0.4602693395598647,5
1,171,25,72,2,1,0,0,0,0,0,3,1,17,0.3040935672514619,9,0,3.4166666666666665,2,3,0,4.928716809359599,1.142617690413483,7
0,17,9,1,1,0,0,0,0,0,0,0,0,5,0.0,3,0,0.0,0,0,0,3.248365046750904,0.8844589816212535,3
0,19,12,0,1,0,0,0,0,0,0,0,0,4,0.0,4,0,0.0,0,0,0,3.2608281712244547,1.0074734562830874,2
1,98,14,77,4,0,2,1,0,0,0,0,0,16,0.2857142857142857,0,0,3.571428571428572,0,0,0,4.60967235078808,1.1565337410435006,10
1,32,24,1,2,0,1,0,0,0,0,0,0,6,0.0,10,0,0.0,0,0,0,3.819548827786958,0.3877113013292776,3
0,28,20,0,3,0,2,0,0,0,1,0,0,6,0.0,5,0,0.0,0,0,0,3.9677201004744993,0.4515199548877471,2
1,64,31,18,3,0,1,0,0,0,0,1,0,11,0.03125,12,0,4.666666666666667,0,1,0,4.386587797403417,0.1260547700632676,5
0,40,16,16,2,0,1,0,0,0,1,0,0,7,0.0,7,0,7.0,0,0,0,3.8964393446710153,0.3932551035553187,4
1,132,32,92,2,1,1,0,0,0,1,0,0,15,0.1136363636363636,7,0,4.933333333333334,0,0,1,4.952776727672576,0.4427459119333157,7
1,124,24,83,2,2,1,0,0,0,1,1,0,20,0.0483870967741935,8,0,4.333333333333333,0,1,1,4.771349906427452,0.434346285340913,7
1,51,18,26,2,0,0,0,0,0,0,0,1,9,0.0,5,0,4.2,0,0,0,3.944210332414287,0.3473226532668866,6
1,141,48,85,2,0,1,0,0,0,1,0,1,9,0.2907801418439716,10,0,4.214285714285714,0,1,0,4.9370971479185695,1.2319053306281098,5
1,126,50,19,4,1,3,0,0,0,0,3,2,18,0.1269841269841269,17,0,1.5,2,3,0,4.696299449161479,0.6198019581150681,4
0,21,14,0,2,0,1,0,0,0,0,0,0,5,0.0,4,0,0.0,0,0,0,3.6537567082870006,0.5494118638028963,2
0,53,14,32,2,0,1,0,0,0,0,0,0,11,0.0377358490566037,3,0,4.8,0,0,0,4.343315209558403,0.7221405448810708,6
0,27,18,1,2,0,1,0,0,0,1,0,0,6,0.0,5,0,0.0,0,0,0,3.828237501842956,0.535526631265165,3
1,76,14,55,2,0,0,0,0,0,0,0,0,9,0.2763157894736842,5,0,2.230769230769231,0,0,0,4.59465461223642,1.1502286172899985,6
0,79,32,40,2,6,1,0,0,0,0,0,0,13,0.0,10,0,4.571428571428571,0,0,0,4.233339134852567,0.4156438967816933,4
1,77,23,47,1,0,0,0,0,0,0,0,0,7,0.2077922077922078,8,0,2.5454545454545454,0,0,0,4.555014302086794,0.94947958741423,5
0,35,18,9,2,0,1,0,0,0,1,0,0,8,0.0,5,0,3.0,0,0,0,3.8401568604088583,0.4327380425228171,5
0,56,21,27,3,2,1,0,0,0,1,0,0,9,0.0,5,0,5.75,0,0,0,4.1245186549589,0.3323352871770675,3
0,49,22,20,3,0,1,0,0,0,0,0,0,9,0.0816326530612244,5,0,3.0,0,0,0,4.123004049629476,0.7503441451266871,5
0,41,20,14,2,0,1,0,0,0,0,0,0,7,0.0,7,0,6.0,0,0,0,4.122693700152457,0.2972290911740229,4
1,84,20,57,2,0,1,0,0,0,0,0,0,10,0.2738095238095238,7,0,2.230769230769231,0,0,0,4.711992044983391,1.0869329984423792,5
0,29,20,1,2,0,1,0,0,0,1,0,0,6,0.0,5,0,0.0,0,0,0,3.909368063943885,0.5415462314770452,3
0,21,12,1,2,0,1,0,0,0,1,0,0,6,0.0,2,0,0.0,0,0,0,3.5585186130489057,0.7627857102238194,3
0,35,13,15,3,0,1,0,0,0,0,0,0,8,0.0,3,0,4.0,0,0,0,4.050013373778755,0.6638397580967476,3
0,28,19,1,2,2,1,0,0,0,1,0,0,8,0.0,5,1,0.0,0,0,0,3.797902689682948,0.8227807517554636,3
1,97,25,39,5,0,2,0,1,0,1,1,1,16,0.0,7,0,5.5,0,1,0,4.4598097263261165,-0.001332484050705,7
1,36,14,15,1,0,0,0,0,0,0,0,0,6,0.0,5,0,13.0,0,0,1,3.784527696416556,0.4577782194003753,4
0,63,19,36,3,2,1,0,0,0,1,0,0,10,0.0,6,0,6.2,0,0,0,4.068472885586725,0.293849749517127,4
0,24,17,0,2,0,1,0,0,0,0,0,0,5,0.0,7,0,0.0,0,0,0,3.9182958340544896,0.3808526640166551,2
1,40,33,0,2,0,1,0,0,0,0,0,0,5,0.025,11,0,0.0,0,0,1,4.008694969562842,0.4923236862937231,2
1,85,17,61,2,1,0,0,0,0,0,0,1,14,0.0,7,0,5.1,0,0,0,4.247948473388077,0.1241660662197079,10
1,56,39,10,5,2,3,0,0,0,0,0,0,11,0.1071428571428571,9,0,4.0,0,0,1,4.581833663430985,0.3141863929356178,3
1,49,11,31,2,0,0,0,0,0,0,0,0,9,0.0,6,0,5.2,0,0,0,4.107598182238386,0.3100553578821687,6
1,23,10,5,1,0,0,0,0,0,1,0,0,5,0.0,3,0,4.0,0,0,0,3.588354347173234,0.7786363668694718,3
1,64,16,40,2,1,0,0,0,0,1,0,0,11,0.0,5,0,4.714285714285714,0,0,0,4.371018072054204,0.043239487068868,7
1,46,20,18,3,1,1,0,0,0,1,0,0,11,0.0434782608695652,7,0,3.333333333333333,0,0,0,4.278252988336485,0.0768657296328494,6
1,36,9,20,2,0,0,0,0,0,0,0,0,8,0.0,3,0,4.0,0,0,0,4.006749918638778,0.3602266829017293,5
0,29,22,0,2,0,1,0,0,0,0,0,0,5,0.0689655172413793,6,0,0.0,0,0,0,4.116264615668023,0.5129706183126701,2
1,55,28,20,2,1,1,0,0,0,0,0,0,8,0.0545454545454545,9,0,16.0,0,0,0,3.9922028409081496,0.5252086871798511,4
0,45,25,13,2,0,1,0,0,0,0,0,0,7,0.0,8,0,5.5,0,0,0,4.136437130558764,0.4369863208477592,3
0,33,25,1,2,0,1,0,0,0,0,0,0,6,0.0,8,0,0.0,0,0,0,4.006071013101169,0.3999013207795876,3
1,231,23,34,3,1,1,0,0,0,1,3,1,20,0.3982683982683982,9,0,4.666666666666667,2,3,0,4.834476378718605,1.4754155775582876,6
1,30,17,5,2,0,1,0,0,0,1,0,0,6,0.0,6,0,4.0,0,0,0,3.7362434129830606,0.6515178086030489,3
0,31,23,1,2,0,1,0,0,0,0,0,0,6,0.0,7,0,0.0,0,0,0,3.824533406881911,0.6018352606981088,3
0,27,18,1,2,1,1,0,0,0,1,0,0,7,0.0,4,1,0.0,0,0,0,3.763965742824082,0.7209451117107128,3
1,81,27,47,2,0,1,0,0,0,0,0,0,8,0.2592592592592592,8,0,2.090909090909091,0,0,0,4.787200393096256,0.9281479985123342,5
0,58,16,34,2,4,1,0,0,0,1,0,0,10,0.1206896551724138,5,0,5.5,0,0,0,4.385841719519742,0.7512878270782631,3
0,28,19,1,2,0,1,0,0,0,1,0,0,6,0.0,5,0,0.0,0,0,1,3.9677201004744993,0.3009194952212762,3
0,25,16,1,2,0,1,0,0,0,1,0,0,6,0.0,3,0,0.0,0,0,0,3.589275070710713,0.8839987382499958,3
1,87,13,67,5,0,0,0,0,0,0,0,0,13,0.0229885057471264,3,0,6.222222222222222,0,0,0,4.402049101626458,0.06390454761672,7
0,28,19,1,2,0,1,0,0,0,1,0,0,6,0.0,5,0,0.0,0,0,0,3.940759832540089,0.474618030588142,3
0,133,13,112,2,12,1,0,0,0,1,0,0,23,0.0601503759398496,4,0,6.142857142857143,0,0,0,4.584145045631968,0.2197126562505982,8
0,26,17,1,3,0,2,0,0,0,1,0,0,7,0.0,6,0,0.0,0,0,0,3.891995487039019,0.3301066564096707,3
1,36,15,14,1,0,0,0,0,0,0,0,0,8,0.0,6,0,3.333333333333333,0,0,0,3.800919098243859,0.3315052062163361,6
1,29,15,6,1,0,0,0,0,0,1,0,1,5,0.0,6,0,5.0,0,0,0,4.116264615668023,0.1387556896046884,3
1,37,28,1,2,1,1,0,0,0,1,0,0,7,0.0,8,0,0.0,0,0,1,3.925405392539033,0.3041654424171008,3
0,33,24,1,2,0,1,0,0,0,1,0,0,6,0.0,5,0,0.0,0,0,0,3.937444876540854,0.4914203119337088,3
0,47,15,25,2,4,1,0,0,0,0,0,0,10,0.0,4,0,4.0,0,0,0,4.037903479014993,0.6214270134936971,3
0,26,17,1,2,0,1,0,0,0,1,0,0,6,0.1153846153846153,4,0,0.0,0,0,0,3.950063756436209,0.8554882012512712,3
1,93,22,37,5,1,1,0,1,0,0,1,0,17,0.021505376344086,7,1,4.833333333333333,0,1,0,4.58473005379406,0.1671931441317841,6
0,44,27,10,4,0,3,0,0,0,0,0,0,9,0.0,7,0,8.0,0,0,0,4.100921675209631,0.3439401592227895,4
1,34,26,1,2,0,1,0,0,0,0,0,0,6,0.0,9,0,0.0,0,0,0,3.939829017466402,0.4079942264418474,3
0,63,22,34,2,5,1,0,0,0,0,0,0,12,0.0,6,0,4.5,0,0,0,4.266984590772068,0.3078845129915763,4
1,56,36,12,5,2,3,0,0,0,1,0,0,11,0.1607142857142857,9,0,3.5,0,0,1,4.496924958035209,0.7713386055874358,3
1,28,20,0,2,0,1,0,0,0,1,0,0,5,0.1071428571428571,5,0,0.0,0,0,1,3.851823225551767,0.8492905722817617,2
0,51,21,23,3,4,1,0,0,0,0,0,0,11,0.0,6,1,4.75,0,0,1,4.140288763786837,0.4799998577510931,3
1,50,16,27,3,0,0,0,0,0,0,0,0,8,0.06,6,0,4.0,0,0,0,4.0880471909383065,0.6657131523982175,4
0,70,17,46,3,1,1,0,0,0,0,0,0,11,0.0857142857142857,3,0,6.8,0,0,0,4.421213196192992,0.3636956899500747,6
0,41,12,11,2,0,1,0,0,0,0,1,0,10,0.048780487804878,3,0,9.0,0,1,0,4.259514199528964,0.7896830413283422,4
0,74,17,50,2,4,1,0,0,0,0,0,0,11,0.0945945945945946,5,0,7.4,0,0,0,4.355959912979334,0.49404893683267,4
0,26,17,1,2,0,1,0,0,0,1,0,0,6,0.0,3,0,0.0,0,0,0,3.950063756436209,0.4740782114237661,3
0,114,19,87,3,10,1,0,0,0,1,0,0,19,0.0526315789473684,5,0,5.583333333333333,0,0,0,4.432229685845145,0.3920650127911672,5
1,49,26,16,1,1,0,0,0,0,0,0,0,7,0.0,10,0,4.333333333333333,0,0,0,4.027476425527099,0.2975534030343643,4
0,26,17,1,2,0,1,0,0,0,1,0,0,6,0.0,5,0,0.0,0,0,0,3.8150724101159423,0.8083856859928058,3
0,42,14,20,2,1,1,0,0,0,1,0,0,9,0.0,3,0,5.333333333333333,0,0,0,4.127569435189147,0.3193881401635286,5
0,28,19,1,1,0,0,0,0,0,1,0,0,5,0.0,7,0,0.0,0,0,0,3.869331261111518,0.2816798568179331,3
0,29,20,1,2,0,1,0,0,0,1,0,0,6,0.0,6,0,0.0,0,0,0,3.9952378913808873,0.4504391284517176,3
0,32,15,10,2,0,1,0,0,0,0,0,0,7,0.0,4,0,8.0,0,0,0,3.804229296672175,0.6705296347004633,4
1,34,25,1,2,1,1,0,0,0,1,0,0,7,0.0294117647058823,6,0,0.0,0,0,0,4.175123135113461,0.5759454207726677,3
1,51,27,7,2,1,1,0,0,0,0,1,0,12,0.0,7,1,5.0,0,1,0,4.398038705506969,0.2873420198648233,4
0,78,17,53,2,7,1,0,0,0,1,0,0,14,0.0,5,0,5.5,0,0,1,4.303013995256371,0.290056016885502,4
1,43,29,7,4,0,3,0,0,0,0,0,0,8,0.0,8,0,6.0,0,0,0,4.007806185872076,0.3783141628492684,3
1,154,32,94,2,1,1,0,0,0,1,2,0,23,0.0909090909090909,10,0,6.333333333333333,1,2,1,5.019485285190621,0.4205250432572748,7
0,35,26,1,3,0,2,0,0,0,1,0,0,7,0.0,7,0,0.0,0,0,0,3.971302302288371,0.5212004341328036,3
0,54,22,25,3,1,1,0,0,0,0,0,0,8,0.0,5,0,7.333333333333333,0,0,0,3.9489052156325104,0.553395894577488,3
0,35,27,1,2,0,1,0,0,0,0,0,0,6,0.0,8,0,0.0,0,0,0,4.047160074632759,0.3536942780113251,3
0,25,16,1,1,0,0,0,0,0,1,0,0,5,0.0,6,0,0.0,0,0,0,3.833269689515108,0.3394935249070472,3
0,27,19,1,2,0,1,0,0,0,0,0,0,6,0.0,6,0,0.0,0,0,0,3.856196298219381,0.5251396825054335,3
1,61,12,24,4,0,2,1,0,0,0,1,1,12,0.1475409836065573,0,0,5.0,0,1,0,4.772881755872873,0.3881052297283218,5
1,41,30,4,2,0,1,0,0,0,0,0,0,6,0.0,11,0,3.0,0,0,0,4.034653688580828,0.4572858088562694,3
1,47,13,27,2,0,0,0,0,0,0,0,0,9,0.0,5,0,4.4,0,0,0,3.9611026178567625,0.3246005894265777,6
0,19,11,1,2,0,1,0,0,0,0,0,0,6,0.0,2,0,0.0,0,0,0,3.391892644680932,0.8488945450243415,3
0,38,18,12,2,1,1,0,0,0,1,0,0,7,0.0,6,0,5.0,0,0,0,4.11583409216322,0.2962356353677315,3
0,64,19,38,3,3,1,0,0,0,0,0,0,12,0.09375,3,1,6.5,0,0,0,4.327569336880353,0.5225082337497653,5
1,271,20,78,5,0,1,0,0,0,0,3,1,25,0.3099630996309963,5,0,6.090909090909091,2,3,0,4.800034989733084,1.3265791203103676,10
1,50,10,33,1,0,0,0,0,0,0,0,1,9,0.0,4,0,7.0,0,0,0,4.013340441068115,0.1775904771791802,7
0,80,23,49,3,6,1,0,0,0,1,0,0,15,0.0875,8,0,4.0,0,0,1,4.529749859046178,0.4661659153441472,5
1,67,28,31,2,0,0,0,0,0,1,0,0,9,0.0,13,0,5.2,0,0,0,4.236188310843925,0.2365464694252786,6
1,282,30,60,3,1,1,0,0,0,1,4,0,31,0.2092198581560283,9,0,7.0,3,4,1,5.152508342105687,0.7079948535799704,7
1,144,37,90,2,2,1,0,0,0,1,1,0,19,0.0416666666666666,12,0,4.866666666666666,0,1,1,4.769078125899651,0.3054709257851032,7
1,52,20,25,1,1,0,0,0,0,0,0,0,8,0.0769230769230769,8,0,5.666666666666667,0,0,0,4.38064759346627,0.2056514215387431,5
0,28,19,1,2,0,1,0,0,0,1,0,0,6,0.0,4,0,0.0,0,0,0,3.797902689682947,0.7397549993487864,3
0,50,20,22,3,0,1,0,0,0,1,0,0,9,0.0,6,0,4.5,0,0,0,4.003590820407827,0.4276067423996932,5
0,60,19,19,3,1,1,0,0,0,0,2,0,14,0.2166666666666666,6,0,5.0,1,2,0,4.658659712448833,0.7916925915962684,5
0,87,18,61,2,4,1,0,0,0,1,0,0,11,0.0229885057471264,5,0,8.833333333333334,0,0,0,4.190615874980422,0.3321427374455092,4
1,35,18,10,3,0,1,0,0,0,0,0,0,7,0.1142857142857142,1,0,4.0,0,0,0,3.935727659493041,1.6929608437915642,3
1,102,15,30,4,0,2,0,0,0,0,1,0,14,0.2450980392156862,3,0,3.8333333333333335,0,1,0,4.691362783965064,0.8710433549897899,7
0,63,23,1,2,0,1,0,0,0,1,1,0,8,0.1428571428571428,5,0,0.0,0,1,0,4.861967820222292,0.4228206415234209,3
1,36,27,1,2,1,1,0,0,0,1,0,0,7,0.0,11,0,0.0,0,0,0,4.218128820706467,0.192771152486111,3
0,21,12,1,2,0,1,0,0,0,1,0,0,6,0.0,3,0,0.0,0,0,0,3.52257158913636,0.8275301592041991,3
1,238,17,6,3,8,1,0,0,0,1,4,0,35,0.315126050420168,7,0,5.0,3,4,0,5.1062073779498345,1.0853636307219745,3
1,36,13,16,4,0,2,1,0,0,0,0,0,8,0.2777777777777778,0,0,7.0,0,0,0,4.127986806877675,1.4391171222844936,3
0,38,29,1,2,0,1,0,0,0,1,0,0,6,0.0,9,0,0.0,0,0,0,4.108869289360841,0.337729444545414,3
1,88,14,67,5,2,2,1,0,0,0,0,0,16,0.1704545454545454,0,0,6.625,0,1,0,4.527543058261796,0.5990550946332395,7
1,29,21,1,2,0,1,0,0,0,0,0,0,6,0.0,4,0,0.0,0,0,0,3.71937582241537,0.7588531255624603,3
1,27,17,3,2,0,1,0,0,0,0,0,0,6,0.0,3,0,2.0,0,0,0,3.810081020521731,0.702202140293576,3
1,101,15,78,2,1,1,0,0,0,1,0,0,11,0.1089108910891089,5,0,5.083333333333333,0,0,0,4.808034687093923,0.438358341097265,7
0,18,11,0,2,0,1,0,0,0,0,0,0,5,0.0,4,0,0.0,0,0,0,3.725480556997868,0.5477997709531506,2
1,27,15,5,2,0,1,0,0,0,0,0,0,7,0.0,3,0,3.0,0,0,1,3.5137847242254345,0.7917971427332362,4
0,28,15,5,2,0,1,0,0,0,1,0,0,7,0.0357142857142857,5,0,2.0,0,0,0,3.9677201004745,0.4227481653308638,3
1,36,14,15,1,1,0,0,0,0,0,0,0,7,0.0277777777777777,5,0,3.6666666666666665,0,0,0,4.162573265150911,0.3967895487541254,4
0,53,14,32,2,0,1,0,0,0,0,0,0,9,0.0,4,0,7.0,0,0,0,4.28397092601639,0.6368206459824852,4
1,66,13,46,3,1,1,0,0,0,0,0,1,12,0.1515151515151515,2,0,3.625,0,0,0,4.556806097125364,0.6136735824514821,7
1,35,26,1,2,0,1,0,0,0,1,0,0,6,0.0,9,0,0.0,0,0,1,3.797020431713803,0.3291139801523334,3
1,27,13,6,1,0,0,0,0,0,1,0,0,5,0.037037037037037,5,0,4.0,0,0,0,3.958229168669879,0.8575607531194358,3
1,21,13,1,3,0,2,1,0,0,0,0,0,7,0.4761904761904761,0,0,0.0,0,0,0,3.4273334938982645,2.8439653810940304,3
0,123,19,97,2,15,1,0,0,0,0,0,0,22,0.056910569105691,5,0,4.866666666666666,0,0,0,4.4773127064983695,0.5674124298797523,4
0,47,18,22,4,0,2,0,0,0,0,0,0,9,0.0,5,0,6.333333333333333,0,0,0,4.075657468606851,0.3545966493482932,4
0,59,15,36,3,3,1,0,0,0,1,0,0,11,0.0338983050847457,2,0,5.6,0,0,0,4.312385372851768,0.6191899063419123,4
1,15,4,4,1,0,0,0,0,0,0,0,0,5,0.0666666666666666,0,0,3.0,0,0,0,3.4565647621309536,1.030205485672214,3
0,26,18,1,2,0,1,0,0,0,0,0,0,6,0.0,5,0,0.0,0,0,0,3.584303179346712,0.8210264249775574,3
